timestamp(ms),odrv0_pos,cmd_pos,u,velocity,
"1771539193.267","1",,,,
"1771539193.268",,"1","-0.09","-0.22",
"1771539193.277","1","1","-0.09",,
"1771539193.278",,,,"-0.26",
"1771539193.287","1",,,,
"1771539193.288",,"1","-0.09","-0.07",
"1771539193.297","1","1","-0.09","-0.07",
"1771539193.307","1","1","-0.09","-0.14",
"1771539193.318","1","1","-0.09","0",
"1771539193.327","1","1","-0.09","0.01",
"1771539193.339","1",,,,
"1771539193.34",,"1","-0.09","-0.01",
"1771539193.348","1","1","-0.09","0",
"1771539193.357","1","1","-0.09","0.03",
"1771539193.367","1","1",,,
"1771539193.368",,,"-0.08","-0.03",
"1771539193.377","1","1","-0.08",,
"1771539193.378",,,,"-0.02",
"1771539193.388","1",,,,
"1771539193.389",,"1","-0.08","0.04",
"1771539193.397","1","1","-0.08","0.05",
"1771539193.408","1","1","-0.08","0.02",
"1771539193.418","1",,,,
"1771539193.419",,"1","-0.08","0.01",
"1771539193.427","1",,,,
"1771539193.428",,"1","-0.08","-0.01",
"1771539193.438","1","1","-0.08","0.01",
"1771539193.447","1","1","-0.08","0.04",
"1771539193.457","1","1","-0.08","-0.04",
"1771539193.467","1",,,,
"1771539193.468",,"1","-0.08","0.01",
"1771539193.478","1","1","-0.08","-0.03",
"1771539193.488","1","1",,,
"1771539193.489",,,"-0.08","-0.02",
"1771539193.497","1","1","-0.08","0.04",
"1771539193.507","1","1","-0.08","0",
"1771539193.517","1","1",,,
"1771539193.518",,,"-0.08","0.01",
"1771539193.528","1","1","-0.07",,
"1771539193.529",,,,"-0.03",
"1771539193.538","1",,,,
"1771539193.539",,"1","-0.07","-0.05",
"1771539193.548","1",,,,
"1771539193.549",,"1","-0.07","0.01",
"1771539193.557","1",,,,
"1771539193.558",,"1","-0.07","-0.06",
"1771539193.567","1","1","-0.07",,
"1771539193.568",,,,"-0.02",
"1771539193.577","1","1","-0.07","0",
"1771539193.587","1","1","-0.07","0.02",
"1771539193.597","1",,,,
"1771539193.598",,"1","-0.07","0.02",
"1771539193.607","1",,,,
"1771539193.608",,"1","-0.07","0.04",
"1771539193.618","1","1","-0.07","-0.06",
"1771539193.627","1","1","-0.07","0.02",
"1771539193.638","1","1","-0.07","-0.03",
"1771539193.647","1","1",,,
"1771539193.648",,,"-0.07","0.04",
"1771539193.658","1","1",,,
"1771539193.659",,,"-0.07","0",
"1771539193.668","1",,,,
"1771539193.669",,"1","-0.07","0.03",
"1771539193.677","1",,,,
"1771539193.678",,"1","-0.07","0.02",
"1771539193.687","1",,,,
"1771539193.688",,"1","-0.07","0.03",
"1771539193.697","1","1","-0.06",,
"1771539193.698",,,,"-0.06",
"1771539193.707","1","1","-0.07","0.03",
"1771539193.717","0.98","-1","-0.58","-4.92",
"1771539193.727","0.81","-1","-0.22",,
"1771539193.728",,,,"-20.57",
"1771539193.738","0.57","-1","-0.11","-23.1",
"1771539193.747","0.38","-1","-0.18","-17.03",
"1771539193.757","0.25","-1","-0.24","-12.26",
"1771539193.767","0.11","-1","-0.15","-14.75",
"1771539193.777","-0.07","-1","0.01","-20.35",
"1771539193.787","-0.29","-1","0.1","-21.82",
"1771539193.797","-0.49","-1","0.07","-17.89",
"1771539193.807","-0.62","-1","-0.03","-10.64",
"1771539193.817","-0.68","-1","-0.12","-5.34",
"1771539193.827","-0.73","-1","-0.13","-4.38",
"1771539193.838","-0.78","-1","-0.1","-5.05",
"1771539193.847","-0.82","-1","-0.11","-4.11",
"1771539193.857","-0.84","-1","-0.16","-1.52",
"1771539193.867","-0.85","-1","-0.18","-0.04",
"1771539193.877","-0.85","-1","-0.17","-0.62",
"1771539193.887","-0.86","-1","-0.16","-0.87",
"1771539193.897","-0.87","-1","-0.15","-1.64",
"1771539193.907","-0.89","-1","-0.13","-2.11",
"1771539193.917","-0.91","-1","-0.14","-1.36",
"1771539193.927","-0.92","-1","-0.15","-0.84",
"1771539193.938","-0.93","-1","-0.14","-0.96",
"1771539193.947","-0.94","-1","-0.14","-0.98",
"1771539193.957","-0.96","-1","-0.12","-1.73",
"1771539193.967","-0.97","-1","-0.12","-1.4",
"1771539193.977","-0.98","-1","-0.13","-1.1",
"1771539193.987","-0.99","-1","-0.15","0",
"1771539193.997","-0.99","-1","-0.14","-0.48",
"1771539194.007","-1","-1","-0.13","-0.94",
"1771539194.017","-1","-1","-0.14","-0.27",
"1771539194.027","-1","-1","-0.14","-0.04",
"1771539194.038","-1","-1","-0.14","-0.06",
"1771539194.047","-1","-1","-0.14","0.02",
"1771539194.057","-1","-1","-0.14","-0.07",
"1771539194.067","-1","-1","-0.14","-0.08",
"1771539194.077","-1","-1","-0.14","-0.01",
"1771539194.087","-1","-1","-0.14","-0.01",
"1771539194.097","-1","-1","-0.14","-0.02",
"1771539194.108","-1","-1","-0.14","0.02",
"1771539194.118","-1","-1","-0.14","0.04",
"1771539194.127","-1","-1","-0.14","-0.03",
"1771539194.138","-1",,,,
"1771539194.139",,"-1","-0.14","-0.03",
"1771539194.147","-1","-1",,,
"1771539194.148",,,"-0.14","0.03",
"1771539194.157","-1","-1","-0.14","0.03",
"1771539194.167","-1",,,,
"1771539194.168",,"-1","-0.14","0.03",
"1771539194.177","-1","-1","-0.14","0.03",
"1771539194.188","-1","-1","-0.13","-0.01",
"1771539194.197","-1","-1","-0.13",,
"1771539194.198",,,,"0",
"1771539194.208","-1","-1","-0.13","0.02",
"1771539194.217","-1","-1","-0.13","-0.03",
"1771539194.227","-1","-1","-0.13","0.01",
"1771539194.238","-1",,,,
"1771539194.239",,"-1","-0.13","-0.04",
"1771539194.247","-1",,,,
"1771539194.248",,"-1","-0.13","0.01",
"1771539194.257","-1",,,,
"1771539194.258",,"-1","-0.13","-0.07",
"1771539194.268","-1","-1","-0.13","0.05",
"1771539194.277","-1","-1","-0.13","0.01",
"1771539194.287","-1","-1","-0.13","-0.06",
"1771539194.297","-1","-1","-0.13","0.05",
"1771539194.308","-1","-1","-0.13","0.01",
"1771539194.317","-1",,,,
"1771539194.318",,"-1","-0.13","0.01",
"1771539194.327","-1","-1","-0.13","0.02",
"1771539194.338","-1",,,,
"1771539194.339",,"-1","-0.13","-0.01",
"1771539194.347","-1",,,,
"1771539194.348",,"-1","-0.13","-0.01",
"1771539194.357","-1","-1","-0.13","0.05",
"1771539194.368","-1","-1","-0.12","0",
"1771539194.377","-1","-1","-0.12","-0.03",
"1771539194.388","-1","-1","-0.12","-0.03",
"1771539194.397","-1","-1","-0.12","-0.02",
"1771539194.407","-1",,,,
"1771539194.408",,"-1","-0.12","-0.02",
"1771539194.417","-1","-1","-0.12","0.02",
"1771539194.427","-1","-1","-0.12","0.03",
"1771539194.439","-1","-1","-0.12","-0.02",
"1771539194.447","-1","-1",,,
"1771539194.448",,,"-0.12","0",
"1771539194.458","-1","-1","-0.12","0.02",
"1771539194.467","-1",,,,
"1771539194.468",,"-1","-0.12","0.07",
"1771539194.477","-1","-1","-0.12","-0.01",
"1771539194.487","-1","-1","-0.12","0",
"1771539194.497","-1","-1","-0.12","0.04",
"1771539194.508","-1","-1","-0.12","0.02",
"1771539194.517","-1",,,,
"1771539194.518",,"-1","-0.12","0",
"1771539194.527","-1","-1","-0.12","0",
"1771539194.539","-1",,,,
"1771539194.54",,"-1","-0.12","-0.01",
"1771539194.547","-1","-1","-0.12","0",
"1771539194.557","-1",,,,
"1771539194.558",,"-1","-0.11","-0.01",
"1771539194.567","-1","-1","-0.11","-0.02",
"1771539194.578","-1","-1","-0.11","-0.01",
"1771539194.587","-1",,,,
"1771539194.588",,"-1","-0.11","0",
"1771539194.598","-1","-1","-0.11","0.06",
"1771539194.608","-1","-1","-0.11","-0.01",
"1771539194.617","-1","-1","-0.11","0.01",
"1771539194.627","-1","-1","-0.11",,
"1771539194.628",,,,"0",
"1771539194.638","-1","-1","-0.11","0",
"1771539194.647","-1","-1","-0.11","0.01",
"1771539194.658","-1","-1","-0.11","0.02",
"1771539194.668","-1","-1","-0.11","0.02",
"1771539194.677","-1",,,,
"1771539194.678",,"-1","-0.11","0.01",
"1771539194.687","-1","-1","-0.11","-0.06",
"1771539194.697","-1","-1","-0.11",,
"1771539194.698",,,,"-0.01",
"1771539194.708","-1","-1","-0.11","-0.02",
"1771539194.717","-1",,,,
"1771539194.718",,"1","0.57","2.57",
"1771539194.727","-0.84","1","0.16","21.57",
"1771539194.738","-0.53","1","-0.13","31.84",
"1771539194.747","-0.25","1","-0.09","25.97",
"1771539194.757","-0.07","1","0.09","14.71",
"1771539194.767","0.04","1","0.14","10.59",
"1771539194.777","0.17","1","0.03","14.51",
"1771539194.787","0.36","1","-0.15","20.81",
"1771539194.797","0.59","1","-0.23","21.97",
"1771539194.807","0.77","1","-0.16","15.84",
"1771539194.817","0.87","1","-0.03","7.91",
"1771539194.827","0.91","1","0.06","3.09",
"1771539194.838","0.93","1","0.07","2.48",
"1771539194.847","0.96","1","0.04","3.2",
"1771539194.857","1","1","0.02","4.04",
"1771539194.867","1.04","1","0.01","3.8",
"1771539194.877","1.07","1","0.01","2.91",
"1771539194.887","1.09","1","0.03","1.29",
"1771539194.897","1.09","1","0.05","-0.06",
"1771539194.907","1.1","1","0.03","0.1",
"1771539194.917","1.1","1","0.02",,
"1771539194.918",,,,"0",
"1771539194.927","1.1","1","0.01",,
"1771539194.928",,,,"-0.05",
"1771539194.938","1.09",,,,
"1771539194.939",,"1","0","-0.06",
"1771539194.947","1.09","1","-0.01","-0.06",
"1771539194.957","1.09","1","-0.02","-0.24",
"1771539194.967","1.09","1","-0.03","-0.21",
"1771539194.977","1.09","1","-0.04","-0.04",
"1771539194.988","1.09","1","-0.05","-0.24",
"1771539194.997","1.08",,,,
"1771539194.998",,"1","-0.04","-1.23",
"1771539195.007","1.07","1","-0.05","-0.99",
"1771539195.017","1.06","1","-0.06","-0.55",
"1771539195.027","1.05","1","-0.05","-1.56",
"1771539195.038","1.03",,,,
"1771539195.039",,"1","-0.03","-2.45",
"1771539195.048","1","1","-0.04","-1.74",
"1771539195.057","1",,,,
"1771539195.058",,"1","-0.07","0.04",
"1771539195.067","1",,,,
"1771539195.068",,"1","-0.07","-0.16",
"1771539195.077","1","1","-0.06","-0.4",
"1771539195.087","0.99","1","-0.07","-0.02",
"1771539195.097","1","1","-0.07","-0.02",
"1771539195.108","1","1","-0.07","0",
"1771539195.117","1",,,,
"1771539195.118",,"1","-0.07","0.07",
"1771539195.127","1","1","-0.07",,
"1771539195.128",,,,"0",
"1771539195.139","1","1","-0.07","0.02",
"1771539195.147","1","1","-0.07","0",
"1771539195.157","1","1","-0.07","0.04",
"1771539195.167","1","1",,,
"1771539195.168",,,"-0.07","0.04",
"1771539195.178","1","1","-0.07","0.02",
"1771539195.188","1","1","-0.07","-0.03",
"1771539195.197","1",,,,
"1771539195.198",,"1","-0.07","0.1",
"1771539195.207","1",,,,
"1771539195.208",,"1","-0.07","0",
"1771539195.217","1","1","-0.06","0",
"1771539195.227","1","1","-0.06",,
"1771539195.228",,,,"0.05",
"1771539195.238","1",,,,
"1771539195.239",,"1","-0.06","-0.02",
"1771539195.247","1","1","-0.06","-0.02",
"1771539195.257","1","1","-0.06","0.02",
"1771539195.267","1","1","-0.06","0.07",
"1771539195.277","1","1","-0.06","0.03",
"1771539195.287","1","1","-0.06","0.02",
"1771539195.297","1","1","-0.06",,
"1771539195.298",,,,"0",
"1771539195.307","1","1","-0.06","0.06",
"1771539195.317","1","1","-0.06",,
"1771539195.318",,,,"-0.01",
"1771539195.327","1",,,,
"1771539195.328",,"1","-0.06","-0.01",
"1771539195.338","1",,,,
"1771539195.339",,"1","-0.06","0.06",
"1771539195.347","1","1","-0.06",,
"1771539195.348",,,,"-0.01",
"1771539195.357","1","1","-0.06","-0.01",
"1771539195.367","1","1","-0.06",,
"1771539195.368",,,,"0.01",
"1771539195.378","1","1","-0.06","0.04",
"1771539195.388","1","1","-0.05","-0.02",
"1771539195.398","1","1","-0.06","0.04",
"1771539195.407","1","1","-0.05","0",
"1771539195.417","1","1",,,
"1771539195.418",,,"-0.05","-0.03",
"1771539195.427","1","1","-0.05","0.02",
"1771539195.439","1",,,,
"1771539195.44",,"1","-0.05","-0.02",
"1771539195.448","1","1","-0.05","0.04",
"1771539195.458","1","1","-0.05","-0.02",
"1771539195.468","1","1","-0.05","-0.02",
"1771539195.477","1","1","-0.05","0.03",
"1771539195.487","1","1","-0.05",,
"1771539195.488",,,,"-0.02",
"1771539195.498","1","1","-0.05","-0.02",
"1771539195.508","1","1","-0.05","0.01",
"1771539195.517","1",,,,
"1771539195.518",,"1","-0.05","0",
"1771539195.527","1",,,,
"1771539195.528",,"1","-0.05","0",
"1771539195.538","1",,,,
"1771539195.539",,"1","-0.05","-0.04",
"1771539195.547","1","1","-0.05","-0.03",
"1771539195.557","1",,,,
"1771539195.558",,"1","-0.05","-0.01",
"1771539195.568","1","1","-0.05","0.01",
"1771539195.577","1","1",,,
"1771539195.578",,,"-0.04","-0.03",
"1771539195.588","1","1","-0.04","-0.02",
"1771539195.598","1","1","-0.04","-0.04",
"1771539195.607","1","1","-0.04","-0.04",
"1771539195.617","1","1","-0.04","0.01",
"1771539195.628","1","1",,,
"1771539195.629",,,"-0.04","-0.02",
"1771539195.639","1","1","-0.04","-0.04",
"1771539195.648","1","1","-0.04","-0.04",
"1771539195.658","1","1","-0.04","-0.01",
"1771539195.668","1","1","-0.04","-0.01",
"1771539195.677","1","1","-0.04","0.03",
"1771539195.687","1","1","-0.04","0.04",
"1771539195.698","1","1","-0.04","0.05",
"1771539195.708","1",,,,
"1771539195.709",,"1","-0.04","-0.04",
"1771539195.717","1","-1","-0.68","-0.04",
"1771539195.727","0.85","-1","-0.26","-19.23",
"1771539195.738","0.61","-1","-0.11","-23.56",
"1771539195.747","0.4","-1","-0.16","-18.1",
"1771539195.757","0.27","-1","-0.24","-12.18",
"1771539195.768","0.14","-1","-0.18","-13.47",
"1771539195.777","-0.03","-1","-0.02","-19.4",
"1771539195.787","-0.25","-1","0.1","-22.13",
"1771539195.797","-0.46","-1","0.09","-19.22",
"1771539195.807","-0.6","-1","-0.01","-11.91",
"1771539195.817","-0.67","-1","-0.12","-5.48",
"1771539195.827","-0.71","-1","-0.13","-4.45",
"1771539195.838","-0.77","-1","-0.1","-5.41",
"1771539195.847","-0.82","-1","-0.1","-4.56",
"1771539195.857","-0.84","-1","-0.15","-1.81",
"1771539195.867","-0.84","-1","-0.18","-0.04",
"1771539195.877","-0.85","-1","-0.17","-0.64",
"1771539195.887","-0.86","-1","-0.16","-1.13",
"1771539195.897","-0.87","-1","-0.14","-1.66",
"1771539195.907","-0.89","-1","-0.13","-2.17",
"1771539195.917","-0.91","-1","-0.14","-1.38",
"1771539195.927","-0.92","-1","-0.14","-1.06",
"1771539195.938","-0.93","-1","-0.15","-0.55",
"1771539195.947","-0.93","-1","-0.15","-0.4",
"1771539195.957","-0.94","-1","-0.15","-0.32",
"1771539195.967","-0.95","-1","-0.14","-1.15",
"1771539195.977","-0.96","-1","-0.13","-1.06",
"1771539195.987","-0.96","-1","-0.15","0.01",
"1771539195.997","-0.96","-1","-0.14","-0.49",
"1771539196.007","-0.98","-1","-0.11","-2.19",
"1771539196.017","-1","-1","-0.12","-1",
"1771539196.027","-1","-1","-0.14","0.02",
"1771539196.038","-1","-1","-0.14","-0.11",
"1771539196.047","-1","-1","-0.13","-0.73",
"1771539196.057","-1.01",,,,
"1771539196.058",,"-1","-0.14","-0.16",
"1771539196.067","-1.01","-1","-0.14","0.05",
"1771539196.077","-1.01","-1","-0.14","-0.05",
"1771539196.087","-1.01",,,,
"1771539196.088",,"-1","-0.14","0.02",
"1771539196.098","-1.01","-1","-0.14","-0.01",
"1771539196.107","-1.01","-1","-0.14",,
"1771539196.108",,,,"0",
"1771539196.118","-1.01","-1","-0.14","0.07",
"1771539196.127","-1.01","-1","-0.14",,
"1771539196.128",,,,"-0.02",
"1771539196.138","-1.01","-1","-0.13","-0.01",
"1771539196.147","-1.01","-1","-0.13","0.02",
"1771539196.158","-1.01","-1","-0.13","0.02",
"1771539196.167","-1.01","-1",,,
"1771539196.168",,,"-0.13","-0.02",
"1771539196.177","-1.01","-1","-0.13",,
"1771539196.178",,,,"0.03",
"1771539196.188","-1.01","-1","-0.13","0.03",
"1771539196.197","-1.01","-1","-0.13",,
"1771539196.198",,,,"0.01",
"1771539196.207","-1.01","-1","-0.13","0",
"1771539196.217","-1.01","-1","-0.13","0.04",
"1771539196.227","-1.01","-1","-0.13","0.01",
"1771539196.239","-1.01","-1","-0.13","0",
"1771539196.248","-1.01","-1","-0.13","-0.05",
"1771539196.258","-1.01","-1","-0.13","-0.01",
"1771539196.267","-1.01","-1","-0.12","0.02",
"1771539196.277","-1.01","-1","-0.12","-0.02",
"1771539196.287","-1.01","-1","-0.12","-0.02",
"1771539196.297","-1.01",,,,
"1771539196.298",,"-1","-0.12","-0.01",
"1771539196.307","-1.01","-1","-0.12","-0.04",
"1771539196.318","-1.01","-1","-0.12","0.02",
"1771539196.327","-1.01","-1","-0.12","0.04",
"1771539196.338","-1.01","-1","-0.12","-0.01",
"1771539196.347","-1.01","-1","-0.12","0.03",
"1771539196.357","-1.01",,,,
"1771539196.358",,"-1","-0.12","0.07",
"1771539196.368","-1.01","-1","-0.12","-0.04",
"1771539196.377","-1.01","-1","-0.12","0.04",
"1771539196.387","-1.01",,,,
"1771539196.388",,"-1","-0.11","-0.08",
"1771539196.397","-1.01","-1",,,
"1771539196.398",,,"-0.11","0.02",
"1771539196.407","-1.01","-1","-0.11","0.03",
"1771539196.417","-1.01","-1","-0.11","-0.02",
"1771539196.427","-1.01","-1",,,
"1771539196.428",,,"-0.11","-0.02",
"1771539196.439","-1.01","-1","-0.11","-0.01",
"1771539196.448","-1.01","-1","-0.11","-0.07",
"1771539196.458","-1.01","-1","-0.11","-0.01",
"1771539196.467","-1.01","-1","-0.11","-0.02",
"1771539196.477","-1.01","-1","-0.11","-0.02",
"1771539196.487","-1.01","-1","-0.11","-0.02",
"1771539196.497","-1.01",,,,
"1771539196.498",,"-1","-0.11","0.02",
"1771539196.508","-1.01","-1","-0.11","-0.01",
"1771539196.518","-1.01","-1","-0.11","0.01",
"1771539196.527","-1.01","-1","-0.1","-0.01",
"1771539196.538","-1.01","-1","-0.1","0.01",
"1771539196.547","-1.01","-1",,,
"1771539196.548",,,"-0.1","-0.07",
"1771539196.558","-1.01","-1","-0.1","0.04",
"1771539196.568","-1.01","-1","-0.1","0.03",
"1771539196.577","-1.01",,,,
"1771539196.578",,"-1","-0.1","0.02",
"1771539196.588","-1.01","-1","-0.1","-0.02",
"1771539196.597","-1.01","-1","-0.1",,
"1771539196.598",,,,"0.03",
"1771539196.607","-1.01","-1","-0.1","-0.01",
"1771539196.617","-1.01","-1","-0.1","0.03",
"1771539196.628","-1.01","-1","-0.1","-0.01",
"1771539196.638","-1.01","-1","-0.1","0.02",
"1771539196.648","-1.01","-1","-0.09","-0.02",
"1771539196.657","-1.01",,,,
"1771539196.658",,"-1","-0.09","0.03",
"1771539196.667","-1.01","-1","-0.09","-0.01",
"1771539196.677","-1.01","-1","-0.09","0.03",
"1771539196.687","-1.01","-1","-0.09",,
"1771539196.688",,,,"-0.03",
"1771539196.697","-1.01","-1","-0.09","0.05",
"1771539196.707","-1.01",,,,
"1771539196.708",,"-1","-0.09","0",
"1771539196.718","-1","1","0.58","0.64",
"1771539196.727","-0.88","1","0.22","18.96",
"1771539196.738","-0.58","1","-0.11","31.63",
"1771539196.747","-0.28","1","-0.12","27.8",
"1771539196.757","-0.08","1","0.06","16.48",
"1771539196.767","0.03","1","0.15","10.52",
"1771539196.777","0.15","1","0.07","12.86",
"1771539196.787","0.32","1","-0.1","19",
"1771539196.797","0.54","1","-0.23","22.36",
"1771539196.807","0.74","1","-0.19","17.66",
"1771539196.817","0.86","1","-0.06","9.71",
"1771539196.827","0.91","1","0.04","3.99",
"1771539196.838","0.94","1","0.06","2.69",
"1771539196.847","0.96","1","0.05","2.82",
"1771539196.857","1","1","0.03","3.49",
"1771539196.867","1.04","1","0.01","3.93",
"1771539196.877","1.07","1","0.01","3.05",
"1771539196.887","1.09","1","0.02",,
"1771539196.888",,,,"1.7",
"1771539196.897","1.1",,,,
"1771539196.898",,"1","0.04","0.14",
"1771539196.908","1.1","1","0.03","0.19",
"1771539196.918","1.1","1","0.01","0.5",
"1771539196.927","1.1","1","0.01","-0.28",
"1771539196.938","1.1","1","-0.01","0.09",
"1771539196.947","1.1","1","-0.02","-0.06",
"1771539196.957","1.1",,,,
"1771539196.958",,"1","-0.03","-0.12",
"1771539196.967","1.1","1",,,
"1771539196.968",,,"-0.04","-0.03",
"1771539196.977","1.1","1","-0.05","-0.32",
"1771539196.987","1.1","1",,,
"1771539196.988",,,"-0.05","-0.61",
"1771539196.997","1.08","1","-0.04","-1.37",
"1771539197.007","1.07","1","-0.04","-1.6",
"1771539197.017","1.05","1","-0.04","-1.94",
"1771539197.027","1.03","1","-0.03","-2.36",
"1771539197.038","1.01",,,,
"1771539197.039",,"1","-0.05","-1.56",
"1771539197.048","1","1","-0.08","0.02",
"1771539197.057","1","1",,,
"1771539197.058",,,"-0.08","-0.13",
"1771539197.067","1","1","-0.07","-0.43",
"1771539197.077","1","1","-0.07","-0.43",
"1771539197.087","1",,,,
"1771539197.088",,"1","-0.08","-0.03",
"1771539197.097","1",,,,
"1771539197.098",,"1","-0.08","-0.01",
"1771539197.107","1",,,,
"1771539197.108",,"1","-0.07","-0.01",
"1771539197.118","1","1","-0.07","-0.04",
"1771539197.127","1","1","-0.07","0.02",
"1771539197.138","1","1","-0.07",,
"1771539197.139",,,,"-0.04",
"1771539197.149","1","1","-0.07","-0.03",
"1771539197.158","1","1","-0.07","0.03",
"1771539197.168","1","1","-0.07","-0.05",
"1771539197.177","1",,,,
"1771539197.178",,"1","-0.07","0",
"1771539197.187","1",,,,
"1771539197.188",,"1","-0.07","0",
"1771539197.197","1","1","-0.07",,
"1771539197.198",,,,"0",
"1771539197.207","1","1","-0.07","0.02",
"1771539197.218","1","1","-0.07","-0.04",
"1771539197.227","1",,,,
"1771539197.228",,"1","-0.07","0.02",
"1771539197.239","1","1","-0.07","0.04",
"1771539197.248","1","1","-0.07","0.01",
"1771539197.257","1","1","-0.07","0.02",
"1771539197.267","1","1",,,
"1771539197.268",,,"-0.07","0.03",
"1771539197.277","1","1","-0.07","0",
"1771539197.288","1","1","-0.07","0",
"1771539197.298","1",,,,
"1771539197.299",,"1","-0.06","-0.03",
"1771539197.308","1","1","-0.07","0.04",
"1771539197.317","1",,,,
"1771539197.318",,"1","-0.06","-0.02",
"1771539197.327","1","1","-0.06","-0.04",
"1771539197.338","1","1","-0.07","0.09",
"1771539197.347","1","1","-0.06","0.04",
"1771539197.358","1","1","-0.06","-0.03",
"1771539197.368","1","1","-0.06","0.07",
"1771539197.377","1",,,,
"1771539197.378",,"1","-0.06","-0.01",
"1771539197.387","1",,,,
"1771539197.388",,"1","-0.06","0.02",
"1771539197.397","1","1","-0.06","0.06",
"1771539197.407","1",,,,
"1771539197.408",,"1","-0.06","-0.01",
"1771539197.418","1","1","-0.06","0",
"1771539197.427","1",,,,
"1771539197.428",,"1","-0.06","-0.01",
"1771539197.439","1","1","-0.06","0.05",
"1771539197.448","1","1","-0.06","0",
"1771539197.457","1","1","-0.06","-0.03",
"1771539197.467","1","1","-0.06","-0.02",
"1771539197.478","1","1","-0.06","-0.03",
"1771539197.488","1","1","-0.06","-0.01",
"1771539197.497","1",,,,
"1771539197.498",,"1","-0.06","0.01",
"1771539197.508","1","1","-0.05","-0.03",
"1771539197.517","1","1","-0.06","0.06",
"1771539197.527","1","1","-0.05","0.01",
"1771539197.539","1","1","-0.05","0",
"1771539197.547","1",,,,
"1771539197.548",,"1","-0.05","0.01",
"1771539197.557","1",,,,
"1771539197.558",,"1","-0.05","-0.07",
"1771539197.568","1","1","-0.05",,
"1771539197.569",,,,"-0.04",
"1771539197.577","1",,,,
"1771539197.578",,"1","-0.05","0.04",
"1771539197.587","1",,,,
"1771539197.588",,"1","-0.05","0.01",
"1771539197.597","1","1","-0.05","0.01",
"1771539197.608","1","1","-0.05","0.01",
"1771539197.618","1","1","-0.05","0.03",
"1771539197.627","1",,,,
"1771539197.628",,"1","-0.05","0.06",
"1771539197.639","1","1","-0.05","-0.04",
"1771539197.647","1","1","-0.05","-0.03",
"1771539197.657","1","1","-0.05","-0.03",
"1771539197.667","1","1","-0.05","-0.04",
"1771539197.678","1","1","-0.05",,
"1771539197.679",,,,"0.03",
"1771539197.688","1","1","-0.05","0.02",
"1771539197.698","1","1","-0.05","0.03",
"1771539197.708","1","1","-0.05","0",
"1771539197.717","1","-1","-0.68","-0.17",
"1771539197.727","0.89","-1","-0.32","-16.78",
"1771539197.738","0.65","-1","-0.1","-24.5",
"1771539197.747","0.42","-1","-0.11","-20.77",
"1771539197.757","0.27","-1","-0.22","-13.32",
"1771539197.767","0.15","-1","-0.21","-12.36",
"1771539197.777","0","-1","-0.07","-17",
"1771539197.787","-0.21","-1","0.05","-20.66",
"1771539197.797","-0.41","-1","0.1","-20.11",
"1771539197.807","-0.59","-1","0.05","-15.5",
"1771539197.817","-0.7","-1","-0.05","-8.87",
"1771539197.827","-0.75","-1","-0.11","-5.26",
"1771539197.838","-0.8","-1","-0.11","-4.38",
"1771539197.847","-0.84","-1","-0.1","-4.45",
"1771539197.857","-0.88","-1","-0.12","-2.76",
"1771539197.867","-0.89","-1","-0.15","-1.29",
"1771539197.877","-0.9","-1","-0.15","-0.76",
"1771539197.887","-0.91","-1","-0.15","-0.76",
"1771539197.897","-0.92","-1","-0.14","-1.43",
"1771539197.907","-0.94","-1","-0.14","-1.26",
"1771539197.917","-0.95","-1","-0.13","-1.6",
"1771539197.927","-0.97","-1","-0.12","-1.54",
"1771539197.938","-0.99","-1","-0.11","-2.01",
"1771539197.947","-1","-1","-0.13","-0.84",
"1771539197.957","-1","-1","-0.14","-0.22",
"1771539197.967","-1","-1","-0.13","-0.47",
"1771539197.977","-1.01","-1","-0.14","-0.08",
"1771539197.987","-1.01","-1","-0.14","-0.04",
"1771539197.997","-1.01","-1","-0.14","0",
"1771539198.008","-1.01","-1","-0.14","0.07",
"1771539198.017","-1.01","-1","-0.14",,
"1771539198.018",,,,"0.01",
"1771539198.027","-1.01","-1","-0.14","0.02",
"1771539198.038","-1.01","-1",,,
"1771539198.039",,,"-0.14","0.01",
"1771539198.047","-1.01","-1",,,
"1771539198.048",,,"-0.13","0.03",
"1771539198.057","-1.01","-1",,,
"1771539198.058",,,"-0.13","0.02",
"1771539198.067","-1.01","-1","-0.13",,
"1771539198.068",,,,"0",
"1771539198.077","-1.01","-1","-0.13","-0.01",
"1771539198.088","-1.01","-1","-0.13","0",
"1771539198.097","-1.01",,,,
"1771539198.098",,"-1","-0.13","-0.02",
"1771539198.108","-1.01","-1","-0.13","0.02",
"1771539198.117","-1.01","-1","-0.13","0",
"1771539198.127","-1.01","-1","-0.13","-0.02",
"1771539198.138","-1.01","-1","-0.13","-0.01",
"1771539198.147","-1.01","-1","-0.13","0.02",
"1771539198.158","-1.01","-1","-0.12","0.04",
"1771539198.168","-1.01","-1","-0.12","0",
"1771539198.177","-1.01","-1","-0.12","0.04",
"1771539198.187","-1.01","-1","-0.12","0.01",
"1771539198.197","-1.01","-1","-0.12","-0.01",
"1771539198.208","-1.01","-1",,,
"1771539198.209",,,"-0.12","-0.04",
"1771539198.217","-1.01","-1","-0.12",,
"1771539198.218",,,,"-0.01",
"1771539198.227","-1.01",,,,
"1771539198.228",,"-1","-0.12","-0.02",
"1771539198.239","-1.01",,,,
"1771539198.24",,"-1","-0.12","0.03",
